Brand,WaterProof,Gender,TimeDisplay,Chronograph,Rating,Price
Casio,200.0,1,0,0,0,349.0
Casio,50.0,0,1,0,0,349.0
Michael Kors,0.0,1,1,1,0,349.0
Dkny,50.0,0,1,0,0,349.0
Casio,100.0,0,1,0,0,349.0
Casio,0.0,1,1,0,0,349.0
Certina,100.0,1,1,1,0,2650.0
Frederique Constant,30.0,1,1,0,0,2350.0
Guess,100.0,0,1,1,0,1350.0
Adi,30.0,1,1,0,0,350.0
Casio,50.0,1,1,0,0,350.0
Cavallo,50.0,1,1,1,0,350.0
Swiss Military,100.0,0,1,0,0,350.0
Casio,50.0,0,1,1,0,350.0
Casio,0.0,1,2,0,0,350.0
Emporio Armani,50.0,0,1,1,0,350.0
Dkny,50.0,1,1,1,0,350.0
Casio,100.0,1,1,1,0,350.0
Casio,100.0,1,1,0,0,350.0
SKAGEN,50.0,0,1,0,0,350.0
Anne Klein,30.0,0,1,0,0,350.0
Anne Klein,50.0,0,1,0,0,350.0
Dkny,50.0,0,1,0,0,350.0
Guess,30.0,0,1,0,0,350.0
Casio,0.0,1,1,0,0,350.0
Emporio Armani,30.0,1,1,1,0,350.0
Tissot,50.0,0,1,0,0,1452.0
Cluse,30.0,0,1,0,0,352.0
Michael Kors,50.0,0,1,0,0,354.0
Ice Watch,100.0,0,1,0,0,355.0
Wenger,100.0,1,1,0,0,355.0
Casio,100.0,0,0,0,0,355.0
Fossil,50.0,1,1,1,0,356.0
Adi,30.0,1,1,0,0,357.0
Adi,30.0,0,1,0,0,357.0
Adi,50.0,1,1,0,0,359.0
Anne Klein,0.0,0,1,0,0,359.0
Bering,50.0,1,1,0,0,359.0
Lotus,30.0,1,1,0,0,359.0
Casio,100.0,1,1,0,0,359.0
Adi,100.0,1,1,0,0,359.0
Casio,200.0,0,0,1,0,359.0
Fossil,50.0,1,1,1,0,359.0
Tommy Hilfiger,50.0,1,2,0,0,360.0
Seiko,100.0,1,1,0,0,461.0
Casio,200.0,1,0,0,0,364.0
Ice Watch,100.0,0,1,0,0,365.0
Adi,100.0,1,1,0,0,369.0
Adi,30.0,0,1,0,0,369.0
Adi,200.0,1,1,0,0,369.0
Casio,50.0,1,1,0,0,369.0
Casio,100.0,1,1,1,0,369.0
Fossil,50.0,0,1,0,0,369.0
Casio,100.0,1,2,0,0,1370.0
Fossil,50.0,1,1,1,0,370.0
Casio,200.0,0,0,0,0,370.0
Guess,30.0,0,1,0,0,370.0
Casio,200.0,2,0,1,0,373.0
Fossil,50.0,1,1,1,0,374.0
Guess,100.0,1,1,1,0,1375.0
Victorinox,100.0,0,1,0,0,1375.0
Bering,30.0,0,1,0,0,375.0
Ice Watch,100.0,0,1,0,0,375.0
Anne Klein,0.0,0,1,0,0,375.0
Casio,100.0,1,2,0,0,375.0
Tissot,100.0,1,1,0,0,1376.0
Certina,200.0,1,1,0,0,2377.0
Adi,30.0,1,1,0,0,377.0
Adi,30.0,0,1,0,0,377.0
Victorinox,100.0,1,1,0,0,1378.0
Adi,30.0,1,1,0,0,378.0
Adi,50.0,0,1,0,0,378.0
Adi,30.0,0,1,0,0,378.0
Emporio Armani,50.0,1,1,1,0,378.0
Victorinox,100.0,1,1,1,0,1379.0
Casio,50.0,1,1,0,0,379.0
Swatch,30.0,1,1,0,0,379.0
Casio,100.0,0,0,0,0,379.0
Wenger,50.0,1,1,0,0,379.0
Wenger,50.0,0,1,0,0,379.0
Bering,30.0,0,1,0,0,379.0
Casio,200.0,1,0,0,0,379.0
Fossil,50.0,1,1,1,0,379.0
Casio,50.0,1,1,0,0,380.0
Casio,50.0,1,2,0,0,380.0
Anne Klein,50.0,0,1,0,0,380.0
Casio,200.0,0,0,0,0,380.0
Casio,50.0,0,1,0,0,380.0
Casio,50.0,1,1,0,0,383.0
Casio,200.0,2,0,1,0,385.0
Casio,200.0,0,0,2,0,385.0
Santa Barbara Polo & Racquet Club,50.0,1,1,0,0,385.0
Casio,50.0,0,0,0,0,387.0
Seiko,30.0,1,1,0,0,489.0
Seiko,50.0,1,1,0,0,489.0
Cluse,50.0,0,1,0,0,389.0
Casio,50.0,0,1,0,0,389.0
Rado,30.0,1,1,0,0,4490.0
Certina,200.0,1,1,0,0,1590.0
Guess,100.0,1,1,1,0,1390.0
Citizen,100.0,1,1,0,0,1390.0
Michel Herbelin,50.0,0,1,0,0,1390.0
Certina,100.0,1,1,1,0,1390.0
Guess,100.0,0,1,1,0,1390.0
Tissot,30.0,1,1,0,0,1390.0
Casio,50.0,1,2,0,0,390.0
Fossil,50.0,1,1,0,0,390.0
Casio,50.0,1,1,0,0,390.0
Sector,50.0,0,1,0,0,390.0
Guess,30.0,0,1,0,0,390.0
Michael Kors,50.0,1,1,0,0,390.0
Citizen,200.0,1,1,1,0,2392.0
Casio,50.0,1,1,0,0,395.0
Guess,30.0,0,1,0,0,395.0
Casio,50.0,0,1,1,0,395.0
Casio,50.0,1,0,0,0,395.0
Casio,50.0,1,0,1,0,395.0
Guess,50.0,1,1,0,0,395.0
Guess,50.0,1,1,1,0,395.0
Casio,200.0,1,1,1,0,395.0
Adi,50.0,1,1,0,0,397.0
Adi,30.0,0,1,0,0,397.0
Victorinox,100.0,1,1,0,0,1398.0
Casio,200.0,1,0,1,0,398.0
Fossil,50.0,0,1,0,0,398.0
Fossil,50.0,1,1,1,0,398.0
Diesel,100.0,1,1,1,0,398.0
MARC JACOBS,10.0,0,1,0,0,398.0
Michael Kors,100.0,1,1,1,0,398.0
Prince,30.0,0,1,0,0,399.0
Certina,100.0,1,1,1,1,1599.0
Victorinox,100.0,1,1,0,0,1399.0
Citizen,50.0,0,1,0,0,1399.0
Victorinox,100.0,0,1,0,0,1399.0
Casio,100.0,2,1,1,0,399.0
Casio,100.0,2,0,1,0,399.0
Casio,100.0,0,0,1,0,399.0
Tommy Hilfiger,30.0,0,1,1,0,399.0
Lacoste,50.0,2,1,0,0,399.0
Lacoste,30.0,2,1,0,0,399.0
Guess,30.0,1,1,0,0,399.0
Michael Kors,50.0,0,1,0,0,399.0
Kenneth Cole,30.0,1,1,0,0,399.0
Ferrari,50.0,1,1,0,0,399.0
Rosefield,0.0,2,1,0,0,399.0
Prince,30.0,1,1,1,0,399.0
Anne Klein,30.0,0,1,0,0,399.0
Casio,100.0,0,1,0,0,399.0
Nautica,100.0,1,1,0,0,399.0
Citizen,50.0,0,1,0,0,399.0
Dkny,30.0,0,1,0,0,399.0
Santa Barbara Polo & Racquet Club,30.0,0,1,0,0,399.0
Orient,30.0,1,1,0,0,399.0
Tommy Hilfiger,50.0,1,1,0,0,399.0
Anne Klein,0.0,0,1,0,0,399.0
Prince,100.0,1,1,1,0,399.0
Frederique Constant,50.0,1,1,0,0,2500.0
Frederique Constant,100.0,1,1,0,0,2500.0
Emporio Armani,30.0,1,1,0,0,400.0
Casio,200.0,0,0,0,0,400.0
Cluse,30.0,0,1,0,0,400.0
Casio,50.0,1,1,1,0,400.0
Fossil,500.0,1,1,1,0,400.0
Emporio Armani,50.0,0,1,0,0,400.0
Emporio Armani,50.0,1,1,0,0,400.0
Casio,0.0,0,2,0,0,400.0
Fossil,50.0,1,1,1,0,400.0
Diesel,100.0,1,1,0,0,400.0
Casio,200.0,1,0,0,0,402.0
Casio,200.0,1,0,1,0,402.0
Fossil,50.0,0,1,1,0,404.0
Adi,30.0,0,1,0,0,404.0
Wenger,50.0,0,1,0,0,405.0
Tommy Hilfiger,50.0,1,2,0,0,405.0
Timex,50.0,0,1,0,0,407.0
Adi,100.0,0,1,0,0,407.0
Adi,50.0,0,1,0,0,407.0
Emporio Armani,100.0,1,1,0,0,408.0
Emporio Armani,30.0,0,1,0,0,409.0
Emporio Armani,50.0,0,1,0,0,409.0
Armani Exchange,50.0,1,1,0,0,409.0
Emporio Armani,0.0,0,1,0,0,409.0
SKAGEN,50.0,1,1,0,0,409.0
Adi,30.0,0,1,0,0,409.0
Emporio Armani,100.0,0,1,0,0,409.0
SKAGEN,30.0,1,1,0,0,409.0
Casio,200.0,1,1,0,0,410.0
Cluse,30.0,0,1,0,0,410.0
Hugo Boss,200.0,1,1,0,0,410.0
Cluse,50.0,1,1,0,0,410.0
Casio,200.0,1,0,1,0,410.0
Citizen,200.0,1,1,0,0,1512.0
Cluse,50.0,0,1,0,0,414.0
Guess,50.0,1,1,0,0,414.0
Casio,200.0,1,0,0,0,414.0
Tommy Hilfiger,30.0,0,1,0,0,415.0
Casio,100.0,1,1,1,0,415.0
Casio,50.0,1,1,0,0,415.0
Casio,100.0,0,2,0,0,415.0
Adi,200.0,1,1,0,0,416.0
Adi,30.0,0,1,0,0,416.0
Adi,40.0,1,1,0,0,416.0
Adi,50.0,1,1,0,0,416.0
Adi,30.0,1,1,0,0,416.0
Adi,100.0,1,1,0,0,416.0
Emporio Armani,30.0,0,1,1,0,417.0
Adi,0.0,0,1,0,0,417.0
MVMT,30.0,0,1,0,0,418.0
Tommy Hilfiger,50.0,1,1,0,0,418.0
Fossil,100.0,1,1,1,0,419.0
Wenger,100.0,1,1,0,0,419.0
OBAKU,30.0,0,1,0,0,419.0
Casio,50.0,0,1,1,0,419.0
Victorinox,100.0,1,1,0,0,1520.0
Tissot,50.0,0,1,0,0,1420.0
Guess,100.0,1,1,1,0,1420.0
Casio,100.0,1,1,1,0,420.0
Lotus,50.0,2,1,1,0,420.0
Emporio Armani,0.0,1,1,0,0,420.0
Casio,200.0,0,0,0,0,420.0
Casio,50.0,1,1,0,0,420.0
SKAGEN,30.0,0,1,0,0,420.0
Casio,100.0,0,0,0,0,420.0
Sector,50.0,1,1,0,0,420.0
Emporio Armani,0.0,1,1,1,0,420.0
Wenger,30.0,0,1,0,0,420.0
Casio,200.0,1,0,0,0,420.0
Emboss,100.0,0,1,0,0,1421.0
Casio,100.0,1,2,0,0,1421.0
Adi,30.0,0,1,0,0,424.0
Hugo Boss,30.0,1,1,1,0,425.0
Fossil,50.0,1,1,1,0,425.0
SKAGEN,50.0,0,1,0,0,425.0
Fossil,50.0,0,1,0,0,425.0
SKAGEN,30.0,0,1,0,0,425.0
Adi,200.0,1,1,0,0,426.0
Casio,200.0,1,0,0,0,428.0
Emporio Armani,50.0,1,1,0,0,428.0
Dkny,50.0,0,1,0,0,429.0
Adi,30.0,0,1,0,0,429.0
Fossil,50.0,0,1,0,0,429.0
Dkny,30.0,0,1,0,0,429.0
Michael Kors,50.0,0,1,0,0,430.0
Fossil,50.0,0,1,1,0,430.0
Casio,200.0,1,1,0,0,430.0
Casio,200.0,1,0,1,0,430.0
Wenger,50.0,1,1,0,0,430.0
Citizen,50.0,0,1,0,0,1432.0
Casio,200.0,1,2,0,0,434.0
Tommy Hilfiger,50.0,1,1,0,0,434.0
Casio,200.0,1,2,0,0,1435.0
Casio,50.0,1,1,1,0,435.0
Adi,30.0,0,1,0,0,435.0
Tommy Hilfiger,50.0,1,1,1,0,435.0
Fossil,50.0,1,1,1,0,435.0
Casio,100.0,1,1,1,0,435.0
Casio,50.0,1,2,0,0,435.0
Adi,100.0,1,2,0,0,435.0
Adi,50.0,0,1,0,0,435.0
Adi,30.0,1,1,0,0,435.0
SKAGEN,50.0,0,1,0,0,436.0
Adi,30.0,0,1,0,0,437.0
Fossil,50.0,1,1,1,0,438.0
Emporio Armani,30.0,1,1,0,0,439.0
Swatch,30.0,0,1,0,0,439.0
Casio,100.0,1,1,0,0,439.0
Casio,100.0,2,2,1,0,439.0
Fossil,50.0,0,1,0,0,439.0
Casio,200.0,1,2,0,0,439.0
Casio,100.0,1,1,1,0,439.0
Rado,30.0,1,1,0,0,2540.0
Tissot,30.0,0,1,0,0,1740.0
Ice Watch,100.0,1,1,0,0,440.0
Casio,100.0,0,2,1,0,440.0
Rosefield,30.0,0,1,0,0,440.0
Casio,200.0,1,2,1,0,441.0
Casio,200.0,1,0,0,0,443.0
Casio,200.0,1,2,1,0,444.0
SKAGEN,30.0,0,1,0,0,444.0
Kate Klein,30.0,0,1,0,0,445.0
Adi,100.0,1,1,0,0,445.0
OBAKU,30.0,0,1,0,0,445.0
Adi,50.0,0,1,0,0,445.0
Tommy Hilfiger,30.0,1,1,0,0,445.0
Calvin Klein,30.0,1,1,0,0,445.0
Casio,200.0,1,0,1,0,445.0
Ice Watch,100.0,0,1,0,0,445.0
Cluse,50.0,0,1,0,0,445.0
Adi,30.0,0,1,0,0,445.0
Casio,100.0,0,2,0,0,445.0
Certina,200.0,1,1,1,0,2646.0
Emboss,100.0,1,1,0,0,1646.0
Frederique Constant,50.0,1,1,1,0,2549.0
Guess,100.0,1,1,1,0,1449.0
Hugo Boss,50.0,1,1,0,0,449.0
Casio,50.0,1,1,0,0,449.0
Pierre Cardin,30.0,1,1,0,0,449.0
MVMT,100.0,1,1,0,0,449.0
MVMT,50.0,1,1,0,0,449.0
Michael Kors,50.0,0,1,0,0,449.0
Michael Kors,100.0,0,1,0,0,449.0
Casio,200.0,1,2,1,0,449.0
Fossil,50.0,1,1,1,0,449.0
Emporio Armani,50.0,1,1,0,0,449.0
Prince,50.0,0,1,1,0,449.0
Casio,200.0,1,0,0,0,449.0
Fossil,30.0,0,1,0,0,449.0
Michael Kors,50.0,0,1,1,0,449.0
Hugo Boss,100.0,1,1,1,0,449.0
MARC JACOBS,50.0,0,1,0,0,449.0
Diesel,100.0,1,1,0,0,449.0
Tommy Hilfiger,50.0,1,1,1,0,449.0
Citizen,200.0,1,1,1,0,2650.0
Seiko,100.0,0,1,0,0,1550.0
Mariner,100.0,1,1,0,0,1450.0
Victorinox,100.0,0,1,0,0,1450.0
Guess,50.0,0,1,0,0,1450.0
Casio,100.0,1,1,1,0,550.0
Hugo Boss,30.0,1,1,1,0,450.0
Casio,200.0,1,0,1,0,450.0
Casio,200.0,0,2,0,0,450.0
Calvin Klein,30.0,1,1,0,0,450.0
Casio,50.0,1,2,0,0,450.0
Tommy Hilfiger,30.0,1,1,0,0,450.0
Wenger,30.0,1,1,0,0,450.0
Guess,50.0,1,1,1,0,450.0
Emporio Armani,50.0,1,1,0,0,450.0
Dkny,30.0,0,1,1,0,450.0
Dkny,50.0,1,1,1,0,450.0
Seiko,30.0,1,1,0,0,450.0
Casio,200.0,1,0,0,0,450.0
Dkny,50.0,0,1,0,0,450.0
Guess,100.0,1,1,0,0,450.0
Casio,100.0,0,0,0,0,450.0
Michael Kors,100.0,1,1,1,0,450.0
MARC JACOBS,50.0,1,1,0,0,450.0
MARC JACOBS,50.0,0,1,0,0,450.0
Guess,50.0,1,1,0,0,450.0
Anne Klein,30.0,0,1,0,0,450.0
Tissot,30.0,0,1,0,0,1451.0
Bering,50.0,1,1,0,0,652.0
Adi,50.0,0,1,0,0,454.0
Adi,30.0,0,1,0,0,454.0
Adi,30.0,1,1,0,0,454.0
Adi,100.0,1,1,0,0,454.0
Wenger,100.0,1,1,0,0,459.0
Casio,200.0,1,0,1,0,459.0
Casio,100.0,0,2,1,0,459.0
Emporio Armani,30.0,1,1,0,0,459.0
Seiko,30.0,1,1,0,0,459.0
Fossil,50.0,1,1,1,0,459.0
Casio,100.0,0,2,0,0,459.0
Cluse,30.0,0,1,0,0,460.0
Casio,200.0,1,2,0,0,460.0
Calvin Klein,30.0,0,1,0,0,460.0
Cluse,30.0,0,1,0,0,464.0
Adi,30.0,0,1,0,0,464.0
Wenger,50.0,0,1,0,0,465.0
Seiko,30.0,1,1,0,0,465.0
Seiko,100.0,1,1,0,0,468.0
Casio,100.0,0,2,1,0,469.0
Casio,200.0,1,0,1,0,469.0
Casio,200.0,1,2,1,0,469.0
Fossil,30.0,0,1,0,0,469.0
Casio,50.0,0,2,0,0,469.0
Seiko,50.0,1,1,0,0,469.0
Mariner,100.0,1,1,0,0,1570.0
Tissot,100.0,1,1,0,0,1570.0
Mariner,100.0,1,1,0,0,1470.0
Guess,30.0,0,1,0,0,470.0
Bering,30.0,0,1,0,0,470.0
Casio,200.0,1,0,1,0,470.0
Adi,50.0,0,1,0,0,473.0
Adi,30.0,0,1,0,0,473.0
Tommy Hilfiger,50.0,1,1,1,0,475.0
Cluse,30.0,0,1,0,0,475.0
Tommy Hilfiger,30.0,0,1,1,0,475.0
Casio,100.0,0,2,0,0,475.0
Casio,100.0,0,2,1,0,475.0
Casio,100.0,1,1,1,0,475.0
Emporio Armani,50.0,1,1,0,0,475.0
Seiko,100.0,1,1,1,0,477.0
Victorinox,100.0,1,1,0,0,1479.0
Tommy Hilfiger,50.0,1,1,1,0,479.0
Tommy Hilfiger,30.0,0,1,1,0,479.0
Fossil,50.0,1,1,1,0,479.0
Hugo Boss,30.0,1,1,1,0,479.0
Wenger,100.0,0,1,0,0,479.0
Casio,100.0,0,2,0,0,479.0
Fossil,100.0,1,1,1,1,479.0
Seiko,50.0,1,1,0,0,479.0
Anne Klein,50.0,0,1,0,0,479.0
Guess,100.0,1,1,1,0,479.0
Adi,30.0,0,1,0,0,479.0
Victorinox,100.0,1,1,1,0,1480.0
Citizen,50.0,1,1,0,0,480.0
Adi,50.0,1,1,0,0,483.0
Adi,30.0,1,1,0,0,483.0
Adi,100.0,1,1,0,0,483.0
Adi,100.0,1,2,0,0,483.0
Adi,50.0,0,1,0,0,483.0
Casio,200.0,1,2,0,0,483.0
Diesel,100.0,1,1,0,0,484.0
Casio,100.0,1,2,0,0,1485.0
Dkny,50.0,0,1,0,0,485.0
Casio,200.0,1,2,1,0,485.0
Santa Barbara Polo & Racquet Club,50.0,1,1,0,0,485.0
Casio,200.0,1,2,0,0,485.0
Casio,100.0,0,2,0,0,485.0
Ice Watch,100.0,1,1,0,0,485.0
Adi,30.0,0,1,0,0,488.0
Emporio Armani,50.0,1,1,1,0,489.0
Seiko,50.0,1,1,0,1,489.0
Seiko,100.0,1,1,0,1,489.0
Fossil,50.0,1,1,1,0,489.0
Guess,100.0,1,1,1,0,1490.0
Casio,20.0,1,2,0,0,490.0
Calvin Klein,30.0,0,1,0,0,490.0
Citizen,50.0,1,1,0,0,490.0
Casio,200.0,1,2,1,0,490.0
Sector,50.0,1,1,0,0,490.0
Cluse,30.0,0,1,0,0,490.0
Rosefield,30.0,0,1,0,0,490.0
Paul Hewitt,50.0,0,1,0,0,490.0
Sector,50.0,1,1,1,0,490.0
Emporio Armani,50.0,1,1,0,0,491.0
Casio,100.0,0,2,0,0,493.0
SKAGEN,50.0,1,1,1,0,494.0
Casio,100.0,0,2,0,0,494.0
Tissot,100.0,1,1,1,0,1495.0
Casio,50.0,0,1,0,0,495.0
Michael Kors,50.0,0,1,0,0,495.0
Casio,100.0,0,2,0,0,495.0
Casio,100.0,1,1,1,0,495.0
Anne Klein,30.0,0,1,0,0,495.0
Casio,100.0,0,1,0,0,495.0
Casio,200.0,1,2,0,0,495.0
Emboss,100.0,1,1,0,0,1496.0
Bering,50.0,0,1,0,0,497.0
Fossil,50.0,1,1,1,0,497.0
Fossil,30.0,0,1,0,0,497.0
Tommy Hilfiger,30.0,0,1,0,0,497.0
Tommy Hilfiger,50.0,1,1,0,0,497.0
MARC JACOBS,50.0,1,1,1,0,498.0
Seiko,100.0,1,1,1,0,498.0
Guess,50.0,1,1,1,0,498.0
Tommy Hilfiger,30.0,0,1,0,0,498.0
Casio,100.0,0,2,0,0,498.0
Casio,200.0,1,2,0,0,498.0
Casio,200.0,1,2,1,0,498.0
Fossil,300.0,1,1,0,0,498.0
Casio,50.0,1,1,0,0,498.0
Tommy Hilfiger,30.0,1,1,0,0,498.0
Frederique Constant,50.0,1,1,0,0,3699.0
Frederique Constant,50.0,1,1,1,0,2499.0
Victorinox,100.0,1,1,0,0,1499.0
Kate Klein,30.0,0,1,0,0,499.0
SKAGEN,30.0,0,1,0,0,499.0
Dkny,50.0,0,1,0,0,499.0
Fossil,100.0,1,1,1,0,499.0
Casio,100.0,2,2,1,0,499.0
Swatch,30.0,0,1,0,0,499.0
Ice Watch,100.0,0,1,0,0,499.0
Tommy Hilfiger,50.0,1,1,1,0,499.0
Casio,50.0,0,1,0,0,499.0
Tommy Hilfiger,30.0,0,1,1,0,499.0
Hugo Boss,50.0,1,1,1,0,499.0
Fossil,50.0,1,1,1,0,499.0
Calvin Klein,30.0,0,1,0,0,499.0
Ferrari,50.0,1,1,0,0,499.0
Ferrari,50.0,0,1,1,0,499.0
Ferrari,50.0,1,1,1,0,499.0
Citizen,30.0,1,1,0,0,499.0
Ferrari,30.0,1,1,1,0,499.0
Michael Kors,0.0,0,1,0,0,499.0
Seiko,100.0,1,1,0,0,499.0
Casio,200.0,1,2,0,0,499.0
Pierre Cardin,30.0,1,1,0,0,499.0
Guess,50.0,1,1,1,0,499.0
Casio,100.0,0,2,0,0,499.0
Seiko,100.0,1,1,1,0,499.0
GANT,50.0,1,1,1,0,499.0
Emporio Armani,0.0,1,1,0,0,499.0
Emporio Armani,0.0,0,1,0,0,499.0
Casio,100.0,1,1,1,0,499.0
Emporio Armani,50.0,1,1,0,0,499.0
Emporio Armani,30.0,1,1,0,0,499.0
Nautica,100.0,1,1,0,0,499.0
Prince,100.0,0,1,0,0,499.0
Emporio Armani,30.0,1,1,1,0,499.0
Emporio Armani,50.0,1,1,1,0,499.0
Guess,30.0,1,1,0,0,499.0
Guess,50.0,1,1,0,0,499.0
Michael Kors,50.0,0,1,1,0,499.0
Michael Kors,100.0,0,1,1,0,499.0
Danish Design,30.0,0,1,0,0,499.0
Casio,0.0,0,1,0,0,499.0
Casio,0.0,1,2,0,0,499.0
Casio,200.0,0,0,0,0,499.0
Michael Kors,100.0,0,1,0,0,499.0
Guess,50.0,0,1,0,0,499.0
Guess,100.0,0,1,0,0,499.0
MARC JACOBS,30.0,1,1,0,0,499.0
Fossil,50.0,0,1,0,0,499.0
Anne Klein,30.0,0,1,0,0,500.0
Anne Klein,0.0,0,1,0,0,500.0
Casio,50.0,1,1,1,0,500.0
Diesel,100.0,1,1,0,0,500.0
Dkny,50.0,0,1,0,0,500.0
Wenger,100.0,0,1,0,0,500.0
Santa Barbara Polo & Racquet Club,30.0,0,1,0,0,500.0
Adi,200.0,1,1,1,0,502.0
Adi,200.0,1,1,0,0,502.0
Adi,30.0,0,1,0,0,502.0
SKAGEN,30.0,0,1,0,0,503.0
Adi,30.0,0,1,0,0,503.0
SKAGEN,30.0,0,1,0,0,505.0
Casio,200.0,1,2,1,0,510.0
Adi,30.0,0,1,0,0,510.0
Adi,100.0,1,1,0,0,511.0
Cluse,50.0,0,1,0,0,515.0
Calvin Klein,30.0,0,1,0,0,515.0
Emporio Armani,50.0,1,1,0,0,518.0
Casio,100.0,2,2,0,0,519.0
Casio,100.0,0,2,0,0,519.0
Casio,200.0,1,0,0,0,519.0
Emporio Armani,50.0,1,1,1,0,519.0
Fossil,50.0,0,1,1,0,519.0
Swiss Military,50.0,1,1,0,0,519.0
Casio,50.0,1,1,1,0,520.0
Casio,50.0,1,2,0,0,520.0
Dkny,30.0,0,1,0,0,520.0
Fossil,50.0,0,1,1,0,520.0
Seiko,100.0,1,1,0,0,520.0
Casio,100.0,1,1,1,0,520.0
Calvin Klein,30.0,0,1,0,0,520.0
Adi,30.0,0,1,0,0,521.0
Beverly Hills Polo Club,0.0,1,1,1,0,539.0
Cluse,30.0,0,1,0,0,539.0
Beverly Hills Polo Club,30.0,1,1,1,0,539.0
Michael Kors,50.0,0,1,0,0,539.0
Cluse,50.0,0,1,0,0,539.0
Bering,30.0,0,1,0,0,539.0
Beverly Hills Polo Club,50.0,1,1,1,0,539.0
Rado,50.0,1,1,0,0,5640.0
Tissot,300.0,0,1,0,0,1740.0
Adi,30.0,0,1,0,0,540.0
Casio,200.0,1,1,0,0,540.0
Cluse,30.0,0,1,0,0,540.0
Welder,50.0,0,1,0,0,540.0
Adi,30.0,0,1,0,0,543.0
Casio,200.0,1,2,1,0,544.0
Casio,100.0,2,2,1,0,544.0
Casio,100.0,1,1,1,0,645.0
Adi,30.0,0,1,0,0,545.0
Hugo Boss,100.0,1,1,1,0,545.0
Hugo Boss,50.0,1,1,1,0,545.0
Calvin Klein,30.0,0,1,0,0,545.0
Casio,100.0,2,2,1,0,545.0
Casio,100.0,2,0,0,0,545.0
Fossil,50.0,0,1,0,0,547.0
Casio,200.0,1,1,0,0,547.0
Emporio Armani,50.0,1,1,1,0,548.0
Fossil,50.0,1,1,1,0,548.0
Certina,100.0,1,1,0,0,2949.0
Certina,200.0,1,1,0,0,2549.0
Victorinox,200.0,0,1,0,0,1549.0
Casio,200.0,1,1,1,0,1549.0
SKAGEN,30.0,0,1,0,0,549.0
Beverly Hills Polo Club,0.0,1,1,0,0,549.0
Tommy Hilfiger,30.0,1,1,1,0,549.0
Emporio Armani,30.0,1,1,0,0,549.0
Fossil,50.0,1,1,1,0,549.0
Casio,100.0,1,1,1,0,549.0
Cavallo,30.0,1,1,1,0,549.0
Michael Kors,100.0,0,1,0,0,549.0
Casio,100.0,1,2,0,0,549.0
Guess,50.0,1,1,1,0,549.0
Seiko,30.0,0,1,0,0,549.0
Emporio Armani,50.0,1,1,0,0,549.0
Michael Kors,50.0,0,1,0,0,549.0
Casio,200.0,1,2,1,0,549.0
Pierre Cardin,30.0,1,1,0,0,549.0
Fossil,100.0,1,1,1,0,549.0
Emporio Armani,50.0,1,1,1,0,549.0
Calvin Klein,30.0,0,1,0,0,549.0
Citizen,200.0,1,1,1,0,2850.0
Citizen,200.0,1,1,0,0,1650.0
Orient,200.0,1,1,0,0,650.0
Bering,30.0,1,1,0,0,550.0
Cavallo,50.0,1,1,0,0,550.0
Casio,50.0,1,1,1,0,550.0
Citizen,50.0,1,1,0,0,550.0
SKAGEN,30.0,1,1,0,0,550.0
Guess,50.0,1,1,1,0,550.0
SKAGEN,30.0,0,1,0,0,550.0
Emporio Armani,50.0,1,1,0,0,550.0
Dkny,50.0,0,1,0,0,550.0
Guess,50.0,0,1,0,0,550.0
Casio,100.0,1,1,0,0,550.0
Casio,200.0,1,2,0,0,550.0
Fossil,50.0,1,1,1,0,550.0
Caterpillar,100.0,1,1,1,0,550.0
Invicta,200.0,1,1,0,0,550.0
Casio,200.0,1,1,0,0,550.0
SKAGEN,30.0,0,1,0,0,552.0
Emporio Armani,50.0,1,1,0,0,553.0
Adi,30.0,0,1,0,0,553.0
Victorinox,100.0,1,1,1,0,1555.0
Casio,100.0,2,2,1,0,555.0
Adi,50.0,1,1,0,0,555.0
Casio,100.0,0,1,0,0,555.0
Seiko,100.0,1,1,1,0,556.0
Adi,30.0,0,1,0,0,557.0
Casio,200.0,1,0,0,0,559.0
Adi,30.0,0,1,0,0,559.0
Casio,100.0,0,2,1,0,559.0
Casio,200.0,1,0,0,0,560.0
Casio,200.0,1,0,1,0,560.0
Tommy Hilfiger,30.0,1,1,0,0,560.0
Tommy Hilfiger,50.0,1,1,1,0,560.0
Seiko,100.0,1,1,0,0,561.0
Casio,200.0,1,0,1,0,564.0
Casio,200.0,1,0,0,0,564.0
Emporio Armani,50.0,1,1,0,0,564.0
Seiko,100.0,1,1,0,0,566.0
Seiko,100.0,1,1,1,0,566.0
Seiko,50.0,1,1,1,0,566.0
Bering,50.0,1,1,0,0,566.0
Victorinox,200.0,0,1,0,0,1569.0
Wenger,100.0,1,1,1,0,569.0
Casio,200.0,1,0,0,0,569.0
Fossil,50.0,0,1,1,0,569.0
Bering,50.0,1,1,0,0,569.0
Dkny,50.0,0,1,1,0,569.0
Frederique Constant,30.0,0,1,0,0,2570.0
Michel Herbelin,30.0,0,1,0,0,1570.0
SKAGEN,30.0,0,1,0,0,570.0
Casio,100.0,1,1,1,0,570.0
OBAKU,30.0,0,1,0,0,570.0
Casio,200.0,0,2,1,0,574.0
Calvin Klein,30.0,0,1,0,0,574.0
Casio,200.0,1,2,0,0,1575.0
Casio,100.0,0,1,0,0,575.0
Seiko,100.0,1,1,1,0,576.0
